,business_code,cust_number,name_customer,clear_date,buisness_year,document_create_date.1,due_in_date,invoice_currency,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,delay,notes
4748,U001,0200678532,HARB foundation,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,59497.39,2020-03-31,NAA8,1930729715.0,1,,0-15days
4749,U001,0200741831,SUPE corporation,2020-04-18,2020.0,2020-03-31,2020-04-15,USD,6.59,2020-03-31,NAX2,1930723082.0,1,,0-15days
4750,U001,0200126819,MCLANE corp,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,18659.64,2020-03-31,NAA8,1930727023.0,1,,0-15days
4751,U001,0200707741,SMART &  ,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,69017.05,2020-03-31,NAA8,1930724992.0,1,,0-15days
4752,U001,0200769623,WAL-MAR corporation,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,1338.01,2020-03-31,NAH4,1930721355.0,1,,0-15days
4753,U001,0200769623,WAL-MAR associates,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,2987.75,2020-03-31,NAH4,1930718978.0,1,,0-15days
4754,U001,0200707005,KING S corp,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,20213.76,2020-03-31,NAA8,1930718402.0,1,,0-15days
4755,U001,0100008001,ANHA us,2020-04-24,2020.0,2020-03-31,2020-04-15,USD,12382.3,2020-03-31,NAA8,1930700156.0,1,,0-15days
4756,CA02,0140104409,LOB foundation,2020-04-23,2020.0,2020-03-31,2020-04-18,CAD,132326.37,2020-04-08,CA10,2960624876.0,1,,0-15days
4757,U001,0200769623,WAL-MAR corporation,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,47680.68,2020-03-31,NAH4,1930719132.0,1,,0-15days
4758,U001,0200781831,RITE corp,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,41116.37,2020-03-31,NAA8,1930729328.0,1,,0-15days
4759,U001,200761734,H E BUT foundation,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,40927.67,2020-03-31,NAA8,1930725157.0,1,,0-15days
4760,U001,0200744019,TARG co,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,98213.06,2020-03-31,NAA8,1930725898.0,1,,0-15days
4761,U001,0200762301,C&S WH systems,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,5795.81,2020-03-31,NAC6,1930720631.0,1,,0-15days
4762,U001,200707822,PUBLI ,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,31300.27,2020-03-31,NAA8,1930723181.0,1,,0-15days
4763,CA02,0140104223,H Y LO corporation,2020-04-25,2020.0,2020-03-31,2020-04-19,CAD,20337.4,2020-04-09,CA10,2960624945.0,1,,0-15days
4764,U001,0200936373,SUPE corp,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,72519.01,2020-03-31,NAA8,1930720244.0,1,,0-15days
4765,U001,0200744019,TARG systems,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,55449.04,2020-03-31,NAA8,1930733140.0,1,,0-15days
4766,U001,0200772595,SAFEW trust,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,16765.17,2020-03-31,NAA8,1930714314.0,1,,0-15days
4767,U001,0200799367,MCL systems,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,81595.69,2020-03-31,NAA8,1930720453.0,1,,0-15days
4768,U001,0200769623,WAL-MAR corporation,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,9637.89,2020-03-31,NAH4,1930720023.0,1,,0-15days
4769,U001,0200769623,WAL-MAR ,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,596.77,2020-03-31,NAH4,1930719062.0,1,,0-15days
4770,U001,0200920735,ALBERT corporation,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,81230.49,2020-03-31,NAA8,1930723432.0,1,,0-15days
4771,U001,200749225,SUPER  corp,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,115518.03,2020-03-31,NAA8,1930729207.0,1,,0-15days
4772,U001,0200780383,MEIJ us,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,52664.95,2020-03-31,NAA8,1930720141.0,1,,0-15days
4773,U001,0100036292,AMY corp,2020-04-24,2020.0,2020-03-31,2020-04-16,USD,17882.92,2020-03-31,NA3F,1930725625.0,1,,0-15days
4774,U001,0200795490,HY -  llc,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,8582.35,2020-03-31,NAA8,1930727235.0,1,,0-15days
4775,U001,0200729942,SA us,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,3936.54,2020-03-31,NAA8,1930726667.0,1,,0-15days
4776,U001,0200337148,COAS foundation,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,75327.28,2020-03-31,NAA8,1930721778.0,1,,0-15days
4777,U001,0200148860,DOLLA ,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,40265.65,2020-03-31,NAA8,1930720695.0,1,,0-15days
4778,U001,0200793568,SUPE corp,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,16917.22,2020-03-31,NAA8,1930726979.0,1,,0-15days
4779,U001,200762301,C&S WH systems,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,12944.43,2020-03-31,NAC6,1930719903.0,1,,0-15days
4780,U001,0200769623,WAL-MAR us,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,1590.91,2020-03-31,NAH4,1930723819.0,1,,0-15days
4781,U001,200749782,KROG foundation,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,25545.91,2020-03-31,NAA8,1930701218.0,1,,0-15days
4782,CA02,140104409,LOB trust,2020-04-17,2020.0,2020-03-31,2020-04-11,CAD,10438.08,2020-04-01,CA10,2960625757.0,1,,0-15days
4783,U001,0200014556,ALBER corporation,2020-04-19,2020.0,2020-03-31,2020-04-15,USD,1.77,2020-03-31,NAX2,1930722874.0,1,,0-15days
4784,U001,0200762950,HAR corp,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,43420.38,2020-03-31,NAA8,1930722869.0,1,,0-15days
4785,U001,200770567,LABAT llc,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,63698.76,2020-03-31,NAA8,1930715967.0,1,,0-15days
4786,U001,0200290370,BARGAIN  systems,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,6019.84,2020-03-31,NAA8,1930718797.0,1,,0-15days
4787,U001,200790107,ROU corporation,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,12320.55,2020-03-31,NAC6,1930717367.0,1,,0-15days
4788,U001,0200792293,UNIFIE trust,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,80788.07,2020-03-31,NAA8,1930722622.0,1,,0-15days
4789,U001,0200357714,US  us,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,18760.79,2020-03-31,NAA8,1930724885.0,1,,0-15days
4790,U001,0200152841,CAPI us,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,19986.48,2020-03-31,NAA8,1930726515.0,1,,0-15days
4791,U001,0200769623,WAL-MAR corp,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,49318.34,2020-03-31,NAH4,1930703871.0,1,,0-15days
4792,U001,200762301,C&S WH us,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,7815.92,2020-03-31,NAC6,1930724319.0,1,,0-15days
4793,U001,200508557,FOODL co,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,3122.18,2020-03-31,NAA8,1930692337.0,1,,0-15days
4794,U001,0200769623,WAL-MAR co,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,11573.23,2020-03-31,NAH4,1930719531.0,1,,0-15days
4795,U001,0200769623,WAL-MAR associates,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,1329.23,2020-03-31,NAH4,1930720105.0,1,,0-15days
4796,U001,200769623,WAL-MAR llc,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,37752.24,2020-03-31,NAH4,1930724256.0,1,,0-15days
4797,U001,0200773364,U R M  foundation,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,89242.27,2020-03-31,NAA8,1930717798.0,1,,0-15days
4798,U001,200762301,C&S WH us,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,48043.67,2020-03-31,NAC6,1930729819.0,1,,0-15days
4799,U001,0200936373,SUPE trust,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,2711.98,2020-03-31,NAA8,1930727451.0,1,,0-15days
4800,U001,0200769623,WAL-MAR us,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,5273.49,2020-03-31,NAH4,1930725854.0,1,,0-15days
4801,U001,200762301,C&S WH systems,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,23120.0,2020-03-31,NAC6,1930717196.0,1,,0-15days
4802,U001,0200148860,DOLLA systems,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,86401.02,2020-03-31,NAA8,1930722753.0,1,,0-15days
4803,CA02,0140105686,SYSC foundation,2020-04-20,2020.0,2020-03-31,2020-04-14,CAD,36069.75,2020-04-04,CA10,2960625903.0,1,,0-15days
4804,U001,0200418007,AM llc,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,36671.74,2020-03-31,NAA8,1930718990.0,1,,0-15days
4805,U001,0200704858,WAKE trust,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,7266.28,2020-03-31,NAA8,1930719842.0,1,,0-15days
4806,U001,0200769623,WAL-MAR ,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,35674.84,2020-03-31,NAH4,1930719545.0,1,,0-15days
4807,U001,0200769623,WAL-MAR corp,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,47119.77,2020-03-31,NAH4,1930726419.0,1,,0-15days
4808,U001,0200778998,CE ,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,44661.16,2020-03-31,NAA8,1930723352.0,1,,0-15days
4809,U001,0200769623,WAL-MAR us,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,19457.63,2020-03-31,NAH4,1930724242.0,1,,0-15days
4810,U001,0200769623,WAL-MAR foundation,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,321.92,2020-03-31,NAH4,1930720111.0,1,,0-15days
4811,U001,0200759878,SA foundation,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,25770.22,2020-03-31,NAH4,1930719098.0,1,,0-15days
4812,U001,0200706844,WINC us,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,21563.54,2020-03-31,NAA8,1930725578.0,1,,0-15days
4813,U001,0200772670,ASSOCIAT ,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,94403.06,2020-03-31,NAU5,1930725727.0,1,,0-15days
4814,CA02,0140106408,WAL-M corp,2020-04-17,2020.0,2020-03-31,2020-04-11,CAD,68858.89,2020-04-01,CA10,2960626132.0,1,,0-15days
4815,CA02,0140104423,METRO  llc,2020-04-18,2020.0,2020-03-31,2020-04-12,CAD,24290.69,2020-04-02,CA10,2960624947.0,1,,0-15days
4816,U001,0200706844,WINC trust,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,32009.36,2020-03-31,NAA8,1930717289.0,1,,0-15days
4817,U001,0200792734,MDV/ foundation,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,7590.59,2020-03-31,NAA8,1930727083.0,1,,0-15days
4818,U001,0200769623,WAL-MAR llc,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,24137.74,2020-03-31,NAH4,1930718042.0,1,,0-15days
4819,U001,0200769623,WAL-MAR in,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,12873.11,2020-03-31,NAH4,1930719619.0,1,,0-15days
4820,U001,0200744019,TARG in,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,50185.94,2020-03-31,NAA8,1930718872.0,1,,0-15days
4821,U001,0200780383,MEIJ us,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,34093.04,2020-03-31,NAA8,1930724034.0,1,,0-15days
4822,CA02,0140104409,LOB associates,2020-04-23,2020.0,2020-03-31,2020-04-18,CAD,97899.18,2020-04-08,CA10,2960624953.0,1,,0-15days
4823,CA02,0140104409,LOB llc,2020-04-24,2020.0,2020-03-31,2020-04-18,CAD,69804.36,2020-04-08,CA10,2960625915.0,1,,0-15days
4824,U001,0200799367,MCL ,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,55975.37,2020-03-31,NAA8,1930719272.0,1,,0-15days
4825,U001,100036538,DENVER us,2020-04-24,2020.0,2020-03-31,2020-04-15,USD,1512.0,2020-03-31,NAA8,1930705645.0,1,,0-15days
4826,U001,0200769623,WAL-MAR corp,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,1329.23,2020-03-31,NAH4,1930723189.0,1,,0-15days
4827,U001,0200739006,AL corporation,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,59114.78,2020-03-31,NAA8,1930719452.0,1,,0-15days
4828,U001,0200769623,WAL-MAR foundation,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,15726.39,2020-03-31,NAH4,1930720298.0,1,,0-15days
4829,U001,0200769623,WAL-MAR corp,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,275.79,2020-03-31,NAH4,1930721357.0,1,,0-15days
4830,U001,0200769623,WAL-MAR systems,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,1898.2,2020-03-31,NAH4,1930718486.0,1,,0-15days
4831,U001,0200915438,GROC us,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,11781.04,2020-03-31,NAA8,1930721736.0,1,,0-15days
4832,U001,0200759878,SA systems,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,48319.9,2020-03-31,NAH4,1930723692.0,1,,0-15days
4833,U001,200704045,RA foundation,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,8382.65,2020-03-31,NAA8,1930720456.0,1,,0-15days
4834,CA02,0140104440,SO corporation,2020-04-22,2020.0,2020-03-31,2020-04-16,CAD,77276.03,2020-04-06,CA10,2960625645.0,1,,0-15days
4835,U001,0200769623,WAL-MAR llc,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,52934.16,2020-03-31,NAH4,1930723387.0,1,,0-15days
4836,U001,0200759878,SA ,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,11124.3,2020-03-31,NAH4,1930723954.0,1,,0-15days
4837,U001,0200769623,WAL-MAR ,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,32210.0,2020-03-31,NAH4,1930718196.0,1,,0-15days
4838,U001,0200726979,BJ'S  corp,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,536.32,2020-03-31,NAA8,1930728978.0,1,,0-15days
4839,U001,0200275115,SHAWS  associates,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,76283.34,2020-03-31,NAA8,1930717559.0,1,,0-15days
4840,U001,0200661137,AFFI trust,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,548.73,2020-03-31,NAA8,1930725192.0,1,,0-15days
4841,U001,200762301,C&S WH co,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,72250.16,2020-03-31,NAC6,1930717726.0,1,,0-15days
4842,U001,0200705742,DOT corporation,2020-05-04,2020.0,2020-03-31,2020-05-04,USD,311.56,2020-03-31,NAAW,1930722828.0,1,,0-15days
4843,U001,0200920735,ALBERT in,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,63614.94,2020-03-31,NAA8,1930723433.0,1,,0-15days
4844,U001,0200772670,ASSOCIAT co,2020-04-17,2020.0,2020-03-31,2020-04-15,USD,43443.39,2020-03-31,NAU5,1930727232.0,1,,0-15days
4845,U001,0200706844,WINC corp,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,35824.74,2020-03-31,NAA8,1930759003.0,1,,0-15days
4846,U001,0200769623,WAL-MAR in,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,24086.74,2020-03-31,NAH4,1930724244.0,1,,0-15days
4847,U001,0200792293,UNIFIE us,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,9729.72,2020-03-31,NAA8,1930720981.0,1,,0-15days
4848,U001,0200772595,SAFEW llc,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,59201.72,2020-03-31,NAA8,1930726417.0,1,,0-15days
4849,U001,0200782001,GORDO systems,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,40100.41,2020-03-31,NAA8,1930726857.0,1,,0-15days
4850,U001,0200799342,MITCH llc,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,5706.44,2020-03-31,NAA8,1930723348.0,1,,0-15days
4851,U001,0200792734,MDV/ foundation,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,52357.07,2020-03-31,NAA8,1930729850.0,1,,0-15days
4852,U001,0200246495,PERFOR ,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,15561.4,2020-03-31,NAA8,1930667334.0,1,,0-15days
4853,U001,0200726979,BJ'S  trust,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,816.12,2020-03-31,NAA8,1930723677.0,1,,0-15days
4854,U001,0200769623,WAL-MAR corp,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,27565.03,2020-03-31,NAH4,1930716470.0,1,,0-15days
4855,U001,0200769623,WAL-MAR trust,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,4305.04,2020-03-31,NAH4,1930718681.0,1,,0-15days
4856,U001,0200726979,BJ'S  ,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,933.68,2020-03-31,NAA8,1930724010.0,1,,0-15days
4857,U001,0200418007,AM trust,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,34857.46,2020-03-31,NAA8,1930710471.0,1,,0-15days
4858,U001,0200769623,WAL-MAR corp,2020-04-16,2020.0,2020-03-31,2020-04-15,USD,16221.63,2020-03-31,NAH4,1930727262.0,1,,0-15days
4859,CA02,0140104429,COSTCO trust,2020-04-17,2020.0,2020-03-31,2020-04-12,CAD,178514.42,2020-04-02,CA10,2960624873.0,1,,0-15days
4860,U001,0200772595,SAFEW systems,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,26416.54,2020-03-31,NAA8,1930725734.0,1,,0-15days
4861,U001,200749225,SUPER  trust,2020-04-14,2020.0,2020-03-31,2020-04-15,USD,97511.33,2020-03-31,NAA8,1930723389.0,1,,0-15days
4862,U001,0200794332,COST corporation,2020-04-15,2020.0,2020-03-31,2020-04-15,USD,33884.96,2020-03-31,NAAX,1930718447.0,1,,0-15days
4863,U001,0200713007,KEEFE  in,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,19667.72,2020-04-01,NAA8,1930724183.0,1,,0-15days
4864,U001,0200776463,KROGE corp,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,58857.66,2020-04-01,NAA8,1930729536.0,1,,0-15days
4865,U001,0200555117,BURR in,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,48438.94,2020-04-01,NAA8,1930724455.0,1,,0-15days
4866,U001,0200148860,DOLLA trust,2020-06-08,2020.0,2020-04-01,2020-06-05,USD,1944.26,2020-04-01,NAGD,1930730908.0,1,,0-15days
4867,U001,0200759878,SA corporation,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,11500.8,2020-04-01,NAH4,1930730035.0,1,,0-15days
4868,U001,0200705089,JETR ,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,11599.14,2020-04-01,NAA8,1930726418.0,1,,0-15days
4869,U001,0200799367,MCL ,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,80774.71,2020-04-01,NAA8,1930729655.0,1,,0-15days
4870,U001,0200794332,COST associates,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,74453.01,2020-04-01,NAAX,1930720361.0,1,,0-15days
4871,U001,0200418007,AM foundation,2020-04-17,2020.0,2020-04-01,2020-04-16,USD,126.32,2020-04-01,NAA8,1930705423.0,1,,0-15days
4872,U001,0200793122,PIGGLY corporation,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,87177.94,2020-04-01,NAA8,1930724198.0,1,,0-15days
4873,U001,0200729290,KROGER systems,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,77040.21,2020-04-01,NAA8,1930729377.0,1,,0-15days
4874,U001,0200466603,SMITH'S us,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,72083.39,2020-04-01,NAA8,1930725412.0,1,,0-15days
4875,U001,0200769623,WAL-MAR associates,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,30.64,2020-04-01,NAH4,1930725506.0,1,,0-15days
4876,U001,0200769623,WAL-MAR corp,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,15532.29,2020-04-01,NAH4,1930730059.0,1,,0-15days
4877,U001,0200769623,WAL-MAR llc,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,14659.81,2020-04-01,NAH4,1930726316.0,1,,0-15days
4878,U001,0100043936,PAPA JO co,2020-05-01,2020.0,2020-04-01,2020-04-21,USD,12089.52,2020-04-01,NAD1,1930731111.0,1,,0-15days
4879,U001,0200711029,WEGMAN associates,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,31693.02,2020-04-01,NAA8,1930729236.0,1,,0-15days
4880,U001,0200126819,MCLANE associates,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,8237.66,2020-04-01,NAA8,1930710276.0,1,,0-15days
4881,U001,0200769623,WAL-MAR corp,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,51693.76,2020-04-01,NAH4,1930726796.0,1,,0-15days
4882,U001,0200769623,WAL-MAR llc,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,5140.8,2020-04-01,NAH4,1930727988.0,1,,0-15days
4883,U001,0200865666,RESTAU ,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,8954.77,2020-04-01,NAA8,1930730097.0,1,,0-15days
4884,U001,0140049310,H T  us,2020-04-22,2020.0,2020-04-01,2020-04-16,USD,8171.12,2020-04-01,NAA8,1930730055.0,1,,0-15days
4885,U001,0200769623,WAL-MAR foundation,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,52443.6,2020-04-01,NAH4,1930724371.0,1,,0-15days
4886,U001,0200726979,BJ'S  systems,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,63.46,2020-04-01,NAA8,1930726724.0,1,,0-15days
4887,U001,0200744019,TARG llc,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,39318.83,2020-04-01,NAA8,1930724390.0,1,,0-15days
4888,U001,0200769623,WAL-MAR us,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,1246.26,2020-04-01,NAH4,1930729648.0,1,,0-15days
4889,U001,0200435191,C& associates,2020-04-17,2020.0,2020-04-01,2020-04-16,USD,23944.37,2020-04-01,NAC6,1930691497.0,1,,0-15days
4890,U001,0200769623,WAL-MAR corporation,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,7408.73,2020-04-01,NAH4,1930727093.0,1,,0-15days
4891,U001,0200706844,WINC in,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,41886.48,2020-04-01,NAA8,1930759208.0,1,,0-15days
4892,U001,0200780383,MEIJ in,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,32412.61,2020-04-01,NAA8,1930729347.0,1,,0-15days
4893,U001,0200769623,WAL-MAR co,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,18220.49,2020-04-01,NAH4,1930730010.0,1,,0-15days
4894,U001,0200769623,WAL-MAR trust,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,33316.03,2020-04-01,NAH4,1930729994.0,1,,0-15days
4895,U001,0200148860,DOLLA systems,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,63303.8,2020-04-01,NAA8,1930726236.0,1,,0-15days
4896,U001,0200769623,WAL-MAR co,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,26017.31,2020-04-01,NAH4,1930725487.0,1,,0-15days
4897,U001,0200148860,DOLLA in,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,64379.59,2020-04-01,NAA8,1930720696.0,1,,0-15days
4898,U001,0200769623,WAL-MAR corporation,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,661.11,2020-04-01,NAH4,1930724426.0,1,,0-15days
4899,U001,0200769623,WAL-MAR ,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,13017.9,2020-04-01,NAH4,1930723571.0,1,,0-15days
4900,U001,0200769623,WAL-MAR corporation,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,8127.49,2020-04-01,NAH4,1930724736.0,1,,0-15days
4901,U001,0200722444,PERFOR co,2020-05-03,2020.0,2020-04-01,2020-05-03,USD,7694.4,2020-04-01,NA32,1930710445.0,1,,0-15days
4902,U001,0200769623,WAL-MAR foundation,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,15310.1,2020-04-01,NAH4,1930731402.0,1,,0-15days
4903,U001,0200772595,SAFEW us,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,13272.08,2020-04-01,NAA8,1930713244.0,1,,0-15days
4904,U001,0200769623,WAL-MAR corporation,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,35523.84,2020-04-01,NAH4,1930720334.0,1,,0-15days
4905,U001,0200769623,WAL-MAR llc,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,46888.26,2020-04-01,NAH4,1930730117.0,1,,0-15days
4906,U001,0200729290,KROGER co,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,15734.88,2020-04-01,NAA8,1930725677.0,1,,0-15days
4907,U001,0200707822,PUBLI corporation,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,150526.5,2020-04-01,NAA8,1930731759.0,1,,0-15days
4908,U001,0200769623,WAL-MAR foundation,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,18296.59,2020-04-01,NAH4,1930729005.0,1,,0-15days
4909,U001,0200769623,WAL-MAR corporation,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,2493.27,2020-04-01,NAH4,1930729865.0,1,,0-15days
4910,U001,0200769623,WAL-MAR corp,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,8737.41,2020-04-01,NAH4,1930727186.0,1,,0-15days
4911,U001,0200704045,RA us,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,73213.4,2020-04-01,NAA8,1930729719.0,1,,0-15days
4912,U001,0200726979,BJ'S  in,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,17033.43,2020-04-01,NAA8,1930719522.0,1,,0-15days
4913,U001,0200786288,FAMILY ,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,48253.36,2020-04-01,NAA8,1930729171.0,1,,0-15days
4914,U001,0200769623,WAL-MAR ,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,12160.15,2020-04-01,NAH4,1930719764.0,1,,0-15days
4915,U001,0200881076,ALBERT associates,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,50842.45,2020-04-01,NAA8,1930727168.0,1,,0-15days
4916,U001,0200769623,WAL-MAR foundation,2020-04-18,2020.0,2020-04-01,2020-04-16,USD,507.84,2020-04-01,NAH4,1930727496.0,1,,0-15days
4917,U001,0200769369,DI corporation,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,9566.51,2020-04-01,NAA8,1930725600.0,1,,0-15days
4918,U001,0200794332,COST systems,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,47386.5,2020-04-01,NAAX,1930720165.0,1,,0-15days
4919,CA02,0140104409,LOB us,2020-04-20,2020.0,2020-04-01,2020-04-13,CAD,83129.28,2020-04-03,CA10,2960624887.0,1,,0-15days
4920,U001,0200762301,C&S WH corporation,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,128790.42,2020-04-01,NAC6,1930723700.0,1,,0-15days
4921,U001,0200726979,BJ'S  foundation,2020-04-16,2020.0,2020-04-01,2020-04-16,USD,126.92,2020-04-01,NAA8,1930727028.0,1,,0-15days
